"","logFC","logCPM","F","PValue","FDR","class","ensembl_id"
"ENSG00000015285",3.44165885273152,5.57433922114863,437.056317474865,1.10384623184769e-77,2.26637795956576e-76,"+","ENSG00000015285"
"ENSG00000092853",3.43899304250745,5.92184553245022,540.60271633644,1.20851250124962e-91,3.95003985295091e-90,"+","ENSG00000092853"
"ENSG00000116824",3.43759824998884,4.409017721463,97.4260034936512,9.36414714742991e-22,2.72564318943586e-21,"+","ENSG00000116824"
"ENSG00000239887",3.43707431185265,1.5927511540663,86.2628442484033,1.47128819319127e-19,3.94288219637545e-19,"+","ENSG00000239887"
"ENSG00000111679",3.43417139657496,7.239515999968,394.589741181055,1.29741612348216e-71,2.18924208300448e-70,"+","ENSG00000111679"
"ENSG00000005471",3.43414988550452,3.26028483038485,104.989276992811,3.16556722117465e-23,9.71762485497096e-23,"+","ENSG00000005471"
"ENSG00000166341",3.42938047480543,6.28014103994918,159.647534892861,1.75802029824495e-33,8.04658602822803e-33,"+","ENSG00000166341"
"ENSG00000181418",3.42375982566281,2.39876775889029,127.319654912802,1.71173508662158e-27,6.24268535244564e-27,"+","ENSG00000181418"
"ENSG00000186187",3.41443627191466,5.4649742519715,336.89762334708,5.23654856791092e-63,6.57787552925576e-62,"+","ENSG00000186187"
"ENSG00000081985",3.41044449171903,3.20591000406185,81.0411575836538,1.60549437817831e-18,4.15577399785394e-18,"+","ENSG00000081985"
"ENSG00000157890",3.40577620049885,1.47885176647254,79.5285698084813,3.21782073087664e-18,8.23559009937974e-18,"+","ENSG00000157890"
"ENSG00000133069",3.40428416741682,4.94586755448351,102.334252325807,1.03588204993033e-22,3.1208742697692e-22,"+","ENSG00000133069"
"ENSG00000196628",3.40333133804975,9.1072749191077,209.967722036329,2.13359101615221e-42,1.33359715922886e-41,"+","ENSG00000196628"
"ENSG00000137265",3.39417350597473,6.30796870907867,133.782713481001,1.04433653299631e-28,3.98919954435093e-28,"+","ENSG00000137265"
"ENSG00000196208",3.39060657474809,3.26687370382744,77.6344853258718,7.7002585219276e-18,1.9352809331887e-17,"+","ENSG00000196208"
"ENSG00000183785",3.38707882964892,3.31563873750264,202.50133404038,4.19460260281999e-41,2.49560584017387e-40,"+","ENSG00000183785"
"ENSG00000139679",3.38077654114636,7.83311352533867,177.164815753412,1.22324465317783e-36,6.22463632142569e-36,"+","ENSG00000139679"
"ENSG00000004468",3.37655405294403,7.35406612081921,273.972857960876,4.22568073170364e-53,3.81841456647538e-52,"+","ENSG00000004468"
"ENSG00000138670",3.37295448205148,6.41069958556725,271.756372196278,9.67244009835193e-53,8.63202081954709e-52,"+","ENSG00000138670"
"ENSG00000117091",3.36089798637443,6.31056093015761,205.168398078787,1.44370487756908e-41,8.74172398102494e-41,"+","ENSG00000117091"
"ENSG00000109956",3.36018403746599,1.1435270937379,67.3467766342428,9.14811499618736e-16,2.13154857587587e-15,"+","ENSG00000109956"
"ENSG00000182511",3.3553730183648,5.73413664410436,355.751571603058,7.22530627853993e-66,1.00488289678815e-64,"+","ENSG00000182511"
"ENSG00000167618",3.35527542168486,1.0003168289023,152.158594443172,4.10444148180736e-32,1.78184117323293e-31,"+","ENSG00000167618"
"ENSG00000100095",3.35300156099903,1.24638812093033,74.8191710643296,2.82805298229887e-17,6.9726041228026e-17,"+","ENSG00000100095"
"ENSG00000158482",3.34982340116527,1.87882699105102,116.658370434013,1.80622640458721e-25,6.07191549894396e-25,"+","ENSG00000158482"
"ENSG00000112742",3.34929374485492,5.03486783005923,418.855966625168,4.15206028113412e-75,7.79698034847993e-74,"+","ENSG00000112742"
"ENSG00000173868",3.34809471677994,2.41917226151704,79.8550888794936,2.7690452678744e-18,7.10101410986921e-18,"+","ENSG00000173868"
"ENSG00000176160",3.34725932803488,1.75299758032608,161.96141878905,6.67615777985297e-34,3.08510766920841e-33,"+","ENSG00000176160"
"ENSG00000112195",3.34404671777303,3.44584983989478,314.19708245397,1.68769295121326e-59,1.88788825301236e-58,"+","ENSG00000112195"
"ENSG00000007038",3.33761265863314,1.32421641484311,54.1382863140801,4.66254658230889e-13,9.70503760860445e-13,"+","ENSG00000007038"
"ENSG00000186517",3.33466887480398,7.32764907687745,1062.36780503126,1.17873732774728e-148,2.28287993505204e-146,"+","ENSG00000186517"
"ENSG00000171303",3.32892825205687,2.81353660058387,42.3133652239858,1.37411333061161e-10,2.56812538931531e-10,"+","ENSG00000171303"
"ENSG00000196220",3.32581564507864,4.37175347884817,234.519917433197,1.39157813038293e-46,1.00094888136634e-45,"+","ENSG00000196220"
"ENSG00000095637",3.32443299919583,3.89647115350873,120.415492001516,3.47444437773338e-26,1.2025710921704e-25,"+","ENSG00000095637"
"ENSG00000138356",3.31925563526803,2.97802207297901,62.9276799539853,7.26900405552409e-15,1.62569108280732e-14,"+","ENSG00000138356"
"ENSG00000205978",3.31845821081246,3.97245077508723,92.7468470872829,7.73295071308903e-21,2.17427450602477e-20,"+","ENSG00000205978"
"ENSG00000184574",3.31550021971739,3.17096432926504,264.83385314768,1.29915004502774e-51,1.11937390333864e-50,"+","ENSG00000184574"
"ENSG00000084110",3.31296366697565,2.16254357617357,156.482338224166,6.63654534662011e-33,2.97156012483584e-32,"+","ENSG00000084110"
"ENSG00000081913",3.31095207327559,6.48682881591485,423.017028185445,1.06184570010567e-75,2.0262514418487e-74,"+","ENSG00000081913"
"ENSG00000167851",3.31081625959488,4.19893873081549,167.928995219227,5.55760974441939e-35,2.66207250068609e-34,"+","ENSG00000167851"
"ENSG00000138376",3.30978955930587,6.61952961773961,999.24200770885,1.11458468369361e-142,1.80785635695103e-140,"+","ENSG00000138376"
"ENSG00000145088",3.30940902893942,4.97114606136612,409.695878212661,8.4949587526756e-74,1.52462772855766e-72,"+","ENSG00000145088"
"ENSG00000176533",3.30889535079796,5.98718482818036,175.149813271425,2.80361446122722e-36,1.40897371219537e-35,"+","ENSG00000176533"
"ENSG00000214711",3.30712739896691,2.0822765601352,335.093039723189,9.8928690523857e-63,1.229596444672e-61,"+","ENSG00000214711"
"ENSG00000154127",3.30599551333339,8.59201764679539,406.399285038024,2.53158827414403e-73,4.49382892548467e-72,"+","ENSG00000154127"
"ENSG00000165959",3.30305719222758,5.1257271937503,252.777984716025,1.24825888297379e-49,1.00107585077057e-48,"+","ENSG00000165959"
"ENSG00000234444",3.29780603172289,6.67299307237458,1067.71100119179,3.758251246741e-149,7.38894972389563e-147,"+","ENSG00000234444"
"ENSG00000145794",3.294992687271,1.25304129221895,75.0905615036791,2.49421310141467e-17,6.15887901121918e-17,"+","ENSG00000145794"
"ENSG00000125845",3.29295203588317,5.1232868903233,65.7474542535747,1.93406175879038e-15,4.43712612837057e-15,"+","ENSG00000125845"
"ENSG00000179299",3.28872167767713,2.9092377658902,149.037261015109,1.53759875625768e-31,6.52662134811895e-31,"+","ENSG00000179299"
"ENSG00000167232",3.28050177042078,8.06775540682118,673.596034632931,4.64301440045841e-108,2.44909572603042e-106,"+","ENSG00000167232"
"ENSG00000215417",3.27812623973296,4.16968652358979,322.551078620452,8.46959175106688e-61,9.89211724229017e-60,"+","ENSG00000215417"
"ENSG00000206811",3.27795389336986,2.8242536355643,32.7121557073459,1.51255562228286e-08,2.57909615699637e-08,"+","ENSG00000206811"
"ENSG00000254709",3.27526736344399,3.94561181298165,72.0303036737856,1.03093529721109e-16,2.49299597775085e-16,"+","ENSG00000254709"
"ENSG00000135605",3.27420670780241,5.34800470871706,392.745554365992,2.40772863554499e-71,4.04698015218028e-70,"+","ENSG00000135605"
"ENSG00000173110",3.27192945711024,2.93048314183592,70.8937658859965,1.74886090911699e-16,4.19700742679898e-16,"+","ENSG00000173110"
"ENSG00000105227",3.27119092680602,5.10768711207384,118.74132399557,7.23597954733393e-26,2.47350027940477e-25,"+","ENSG00000105227"
"ENSG00000170153",3.27072637432293,2.41218198258772,48.5041451028766,6.90968130829295e-12,1.36365056511649e-11,"+","ENSG00000170153"
"ENSG00000138346",3.269319681143,5.20716350648646,580.39901261329,1.00954578551531e-96,3.89876967644246e-95,"+","ENSG00000138346"
"ENSG00000172264",3.26083912934289,5.04110986963287,143.604730884442,1.54836151388838e-30,6.34002493032994e-30,"+","ENSG00000172264"
"ENSG00000204308",3.25776890048913,4.93793149415123,211.536594931774,1.14432020414319e-42,7.19413709736534e-42,"+","ENSG00000204308"
"ENSG00000127564",3.25472089582131,4.3375218281833,261.024981072259,5.46464402009368e-51,4.60748673195163e-50,"+","ENSG00000127564"
"ENSG00000155966",3.25148007945781,4.91605026693444,135.502949474126,4.97799727839012e-29,1.92474650430245e-28,"+","ENSG00000155966"
"ENSG00000019991",3.24911438023826,4.33672455403033,94.6385205004745,3.28880706840058e-21,9.37924407023428e-21,"+","ENSG00000019991"
"ENSG00000188672",3.24791590551763,3.19888004989328,97.8742519224908,7.6543772965821e-22,2.23499549505962e-21,"+","ENSG00000188672"
"ENSG00000113532",3.24402255749978,6.32633872126332,792.532851717869,1.59785129762901e-121,1.29585740237713e-119,"+","ENSG00000113532"
"ENSG00000100427",3.24340561965361,4.66372451218662,147.099465785363,3.49891999882412e-31,1.46694623278649e-30,"+","ENSG00000100427"
"ENSG00000176208",3.23942084818327,6.31366973108739,678.373948526525,1.2740688829606e-108,6.77554009233473e-107,"+","ENSG00000176208"
"ENSG00000003436",3.23868236117742,5.40508327908328,72.4260577022248,8.57808935678104e-17,2.07860480847041e-16,"+","ENSG00000003436"
"ENSG00000123485",3.23839242493972,4.87592680314888,414.23188069277,1.90005276454003e-74,3.48235659218523e-73,"+","ENSG00000123485"
"ENSG00000143434",3.23679025951879,4.80173587099986,201.445360571083,6.40385312155921e-41,3.79435607786997e-40,"+","ENSG00000143434"
"ENSG00000175183",3.23638516030672,4.67246204817292,144.769710201919,9.42472701081614e-31,3.88856145285692e-30,"+","ENSG00000175183"
"ENSG00000168918",3.23575977251686,8.14079488262357,584.483959649735,3.09918522084899e-97,1.21863719471929e-95,"+","ENSG00000168918"
"ENSG00000180855",3.23426603814947,4.24073704353494,525.592639401389,1.08931149436306e-89,3.31805304010684e-88,"+","ENSG00000180855"
"ENSG00000169432",3.23326059372118,3.36062436103716,62.4141783483231,9.256158628607e-15,2.06229248565942e-14,"+","ENSG00000169432"
"ENSG00000182272",3.22959180847833,3.29086078747543,44.2397320592175,5.40183431948274e-11,1.02898124089266e-10,"+","ENSG00000182272"
"ENSG00000151693",3.22207445995883,4.53425628653313,160.060661988444,1.47866503387911e-33,6.77512622867771e-33,"+","ENSG00000151693"
"ENSG00000212283",3.21832187326287,2.78968266502126,61.325277779615,1.54612530000615e-14,3.42130318773531e-14,"+","ENSG00000212283"
"ENSG00000237649",3.21795017869225,5.06689487609984,191.405130582695,3.66082550633191e-39,2.04225588005859e-38,"+","ENSG00000237649"
"ENSG00000152931",3.21786645089775,1.33424562420475,79.159233330114,3.81400139467191e-18,9.72690292792114e-18,"+","ENSG00000152931"
"ENSG00000085840",3.21755865707791,4.99466608918884,652.984587882724,1.29036528082953e-105,6.56618818982115e-104,"+","ENSG00000085840"
"ENSG00000174946",3.21106263390831,1.88514142877456,105.061902161945,3.06472280382922e-23,9.41919542929605e-23,"+","ENSG00000174946"
"ENSG00000139292",3.2097164327337,4.1484166113912,53.9206413329686,5.17209690112877e-13,1.07381007022475e-12,"+","ENSG00000139292"
"ENSG00000156970",3.20772257753962,5.69796151593251,443.264398169867,1.49008799222065e-78,3.16973471918936e-77,"+","ENSG00000156970"
"ENSG00000118777",3.20314992277634,3.48926204358355,188.275447000718,1.30333334051735e-38,7.14493173914371e-38,"+","ENSG00000118777"
"ENSG00000269404",3.20226799081982,4.04964002165754,106.56164405721,1.57149048288429e-23,4.8947816864874e-23,"+","ENSG00000269404"
"ENSG00000183018",3.199180236714,2.98264834854273,168.388840956589,4.59178047259022e-35,2.20514224323948e-34,"+","ENSG00000183018"
"ENSG00000167208",3.19811253303053,4.88954992103829,391.069916650272,4.22627895336581e-71,7.05794024438543e-70,"+","ENSG00000167208"
"ENSG00000184661",3.19690463218828,4.44767482261355,372.801818646415,2.05452289565272e-68,3.11806889988184e-67,"+","ENSG00000184661"
"ENSG00000116701",3.19415892692292,5.94664697612681,197.25939598697,3.44199717120091e-40,2.00194331212474e-39,"+","ENSG00000116701"
"ENSG00000111247",3.19274097789921,5.02087381168576,435.028503579098,2.12785886776351e-77,4.32098539406874e-76,"+","ENSG00000111247"
"ENSG00000044459",3.1909387742633,5.36738339015016,305.75237008399,3.55573239676621e-58,3.82263327095595e-57,"+","ENSG00000044459"
"ENSG00000104892",3.18938832929001,1.5804507568979,59.3312538323096,3.96423478995557e-14,8.6250688521904e-14,"+","ENSG00000104892"
"ENSG00000230006",3.18877998310654,4.31588591189665,88.6980642817814,4.8527831524061e-20,1.32400576504671e-19,"+","ENSG00000230006"
"ENSG00000055118",3.18760581741362,3.1467640190762,106.587551207742,1.5534789365599e-23,4.83984218026439e-23,"+","ENSG00000055118"
"ENSG00000177575",3.18733918402576,2.76507107179455,92.515411944294,8.58681319226501e-21,2.41017711405647e-20,"+","ENSG00000177575"
"ENSG00000169442",3.18464952554493,7.49712118712103,186.423463174065,2.76847084649831e-38,1.49931876895501e-37,"+","ENSG00000169442"
"ENSG00000155629",3.18463195007214,8.69875426012262,167.057718853648,7.981512925929e-35,3.79787721770644e-34,"+","ENSG00000155629"
"ENSG00000240583",3.17920592624126,3.39660329727845,117.23281983804,1.40317895123311e-25,4.73294777000281e-25,"+","ENSG00000240583"
"ENSG00000124785",3.17763711284598,5.09266164318281,52.645647696113,9.50238127822721e-13,1.95253997571301e-12,"+","ENSG00000124785"
"ENSG00000163154",3.16344508187295,2.83962252064539,199.058766831872,1.66905034158323e-40,9.7909571574973e-40,"+","ENSG00000163154"
"ENSG00000147852",3.15921591754098,5.27879100100276,61.7324885536106,1.2760863181478e-14,2.83196443719614e-14,"+","ENSG00000147852"
"ENSG00000111816",3.15849459428019,1.89428569522499,33.6885678874983,9.34091698231739e-09,1.60880991190006e-08,"+","ENSG00000111816"
"ENSG00000075702",3.15742262391652,5.29365428389745,317.834145988164,4.57457849528708e-60,5.2345441406389e-59,"+","ENSG00000075702"
"ENSG00000196172",3.15158930307842,4.95211051040526,464.433044304315,1.73902852801217e-81,4.00810553809697e-80,"+","ENSG00000196172"
"ENSG00000171791",3.1514848712043,7.55513459358241,464.95432759591,1.47472234035061e-81,3.40498168832554e-80,"+","ENSG00000171791"
"ENSG00000170627",3.15109699849598,2.32085581254979,41.4317015108584,2.10884247210356e-10,3.91646485158377e-10,"+","ENSG00000170627"
"ENSG00000137968",3.14904271884504,2.540559114478,44.1135842757216,5.74188269313213e-11,1.09231300140863e-10,"+","ENSG00000137968"
"ENSG00000154188",3.14580484680041,3.24482609451155,54.7493282169462,3.48530558306835e-13,7.29676109162552e-13,"+","ENSG00000154188"
"ENSG00000196503",3.14334512488224,1.24152137549633,164.980592282755,1.89425378085282e-34,8.89606842574961e-34,"+","ENSG00000196503"
"ENSG00000198691",3.13868052342753,1.80592937760017,70.5646401109792,2.03839090506673e-16,4.87920316992177e-16,"+","ENSG00000198691"
"ENSG00000125245",3.13828807079066,3.22189409249916,201.155590032697,7.19282268486123e-41,4.25794102001639e-40,"+","ENSG00000125245"
"ENSG00000110852",3.13615056928029,7.07424069161413,247.579283061744,9.08690972668775e-49,7.0860421041767e-48,"+","ENSG00000110852"
"ENSG00000163221",3.13607942904525,4.25717217608255,47.6087762057282,1.062837339138e-11,2.08266042172375e-11,"+","ENSG00000163221"
"ENSG00000146670",3.13519632524677,5.14292012018884,437.505234388866,9.54710270840649e-78,1.96952630754026e-76,"+","ENSG00000146670"
"ENSG00000122966",3.13404438699105,6.00507858622894,501.071811861764,1.90221257160337e-86,5.17465625348539e-85,"+","ENSG00000122966"
"ENSG00000158402",3.12561962883589,2.4175029743456,362.980680133599,5.95257574411817e-67,8.6398906997402e-66,"+","ENSG00000158402"
"ENSG00000187792",3.1240919470948,5.35653747179646,442.309158708801,2.02649933578432e-78,4.28969908338293e-77,"+","ENSG00000187792"
"ENSG00000127955",3.12380379480108,5.23741893646462,141.165674557433,4.38708952356375e-30,1.76298772554237e-29,"+","ENSG00000127955"
"ENSG00000145990",3.12378168085961,6.1200537224489,324.629984668513,4.03665976025782e-61,4.77046421212254e-60,"+","ENSG00000145990"
"ENSG00000001617",3.11984361573811,3.6340827865848,87.286035770886,9.22831321552096e-20,2.49264346970441e-19,"+","ENSG00000001617"
"ENSG00000227507",3.11821510492437,5.97011938161877,29.9562257593645,5.92643429251071e-08,9.82263525094124e-08,"+","ENSG00000227507"
"ENSG00000075240",3.11746726616699,6.92637620273096,465.41194883733,1.27609240138737e-81,2.96217799649419e-80,"+","ENSG00000075240"
"ENSG00000104921",3.11713901805748,1.71184890938309,122.968705670906,1.13807028494759e-26,4.02277309111413e-26,"+","ENSG00000104921"
"ENSG00000137804",3.11514150475227,7.02626081652366,486.582413297907,1.67542794055395e-84,4.24616268684142e-83,"+","ENSG00000137804"
"ENSG00000256436",3.11504051873571,1.13410922837481,208.653040277674,3.59890440102329e-42,2.2237801670323e-41,"+","ENSG00000256436"
"ENSG00000167992",3.11427874116522,3.03796671935142,219.32478965794,5.26940520903938e-44,3.48678235555814e-43,"+","ENSG00000167992"
"ENSG00000205784",3.11154515479902,2.32781975804867,223.679892761565,9.52356903251064e-45,6.45315048385682e-44,"+","ENSG00000205784"
"ENSG00000144792",3.10961272843514,3.71360893922576,326.314154651342,2.21683918820505e-61,2.63663660001363e-60,"+","ENSG00000144792"
"ENSG00000207405",3.10881964602875,3.16174726189216,26.0779259309285,4.10709268959011e-07,6.52229038552457e-07,"+","ENSG00000207405"
"ENSG00000156011",3.10420333747134,7.19121949418786,119.344893393983,5.55341720832903e-26,1.90839887964188e-25,"+","ENSG00000156011"
"ENSG00000035499",3.10238757972013,3.90760043608853,504.575911929891,6.48927484265365e-87,1.79541216115722e-85,"+","ENSG00000035499"
"ENSG00000132965",3.09813379822985,4.96415473661382,175.946970793817,2.01894791404516e-36,1.01937230088132e-35,"+","ENSG00000132965"
